"continent","country","GADM_level_1","GADM_level_2","region_custom","region_detail","ISO_2","kingdom","phylum","class","order","group","language","source_link","source_name","year","file_hash"
"South America","Uruguay","NA","NA","NA","NA","UY","Animalia","Chordata","Mammalia",NA,"Mammals","Spanish","https://www.gub.uy/ministerio-ambiente/comunicacion/noticias/consulta-publica-lista-roja-mamiferos","Consulta pública: Lista Roja de Mamíferos","2024","b96e6f99b556803c8432e0861b78bbdbba480fbeadea407c4fc529dfead0c209"
"Africa","Algeria","NA","NA","NA","NA","DZ","Plantae",NA,NA,NA,"Flora","French","https://algerianativeplants.net/html/plante-algerie-liste-rouge.php","Plantes Natives D'Algérie - Liste Rouge","2021","fd32b39f340c6c3e00de37caa249ec9351ba3e6c8d5e35d05d2724af8b70f84c"
"Africa","Algeria","NA","NA","NA","NA","DZ","Animalia","Chordata","Reptilia",NA,"Reptiles","English","https://bdj.pensoft.net/article/120471/","A tentative list of reptilian fauna of Algeria and their conservation status","2024","f622d9f4da7290dabd0f16a014a3a9985954f4845d0d0462de5ab9ef4e73172f"
"Africa","Benin","NA","NA","NA","NA","BJ","Animalia",NA,NA,NA,"Fauna","French","https://www.researchgate.net/publication/236694486_Neuenschwander_P_Sinsin_B_Goergen_G_eds_2011_Protection_de_la_Nature_en_Afrique_de_l'Ouest_Une_Liste_Rouge_pour_le_Benin_Nature_Conservation_in_West_Africa_Red_List_for_Benin_International_Institute_o","Protection de la Nature en Afrique de l’Ouest: Une Liste Rouge pour le Bénin","2011","ad4961612406bdbabe415fbdf5a29e10a7422f2e66a2c55a9a9063a2847cd892"
"Africa","Benin","NA","NA","NA","NA","BJ","Plantae",NA,NA,NA,"Flora","French","https://www.researchgate.net/publication/236694486_Neuenschwander_P_Sinsin_B_Goergen_G_eds_2011_Protection_de_la_Nature_en_Afrique_de_l'Ouest_Une_Liste_Rouge_pour_le_Benin_Nature_Conservation_in_West_Africa_Red_List_for_Benin_International_Institute_o","Protection de la Nature en Afrique de l’Ouest: Une Liste Rouge pour le Bénin","2011","ad4961612406bdbabe415fbdf5a29e10a7422f2e66a2c55a9a9063a2847cd892"
"Africa","Benin","NA","NA","NA","NA","BJ","Fungi",NA,NA,NA,"Fungi","French","https://www.researchgate.net/publication/236694486_Neuenschwander_P_Sinsin_B_Goergen_G_eds_2011_Protection_de_la_Nature_en_Afrique_de_l'Ouest_Une_Liste_Rouge_pour_le_Benin_Nature_Conservation_in_West_Africa_Red_List_for_Benin_International_Institute_o","Protection de la Nature en Afrique de l’Ouest: Une Liste Rouge pour le Bénin","2011","ad4961612406bdbabe415fbdf5a29e10a7422f2e66a2c55a9a9063a2847cd892"
"Africa","Benin","NA","NA","NA","NA","BJ","Plantae",NA,NA,NA,"Wild Crop Relatives","English","https://link.springer.com/article/10.1007/s10722-012-9923-6","National inventory and prioritization of crop wild relatives: case study for Benin","2013","a9983bcf677663ec6a465eda3cdd8bd131afa6e94bd4c4d3d3338b4bcd9f243b"
"Africa","Benin","NA","NA","NA","NA","BJ","Animalia","Chordata",NA,NA,"Sharks","English","https://saveourseas.com/project/a-red-list-of-benins-sharks/","A Red List of Benin’s sharks","2024","new_bd2fd2b9413e74d98dfc201e29e9b8d5"
"Africa","Botswana","NA","NA","NA","NA","BW","Animalia","Mollusca",NA,NA,"Molluscs","English","https://www.researchgate.net/profile/Boikhutso-Rapalai/publication/383036466_An_annotated_checklist_of_molluscs_recorded_from_Botswana/links/66b9767b51aa0775f27a89a3/An-annotated-checklist-of-molluscs-recorded-from-Botswana.pdf","An annotated checklist of molluscs recorded from Botswana","2024","19c9f707c552459109685d668e4b3463af1ec4f9abcbd65d3697ed6590f7d453"
"Africa","Botswana","NA","NA","NA","NA","BW","Animalia",NA,NA,NA,"Fauna","English","https://www.cbd.int/doc/world/bw/bw-nr-05-en.pdf","Fifth National Report to the Convention on Biological Diversity 2015","2015","be8a8f205dc86dfcf011d5da43921da4ff551d629066e5835390726950d68d1c"
"Africa","Botswana","NA","NA","NA","NA","BW","Plantae",NA,NA,NA,"Flora","English","https://www.cbd.int/doc/world/bw/bw-nr-05-en.pdf","Fifth National Report to the Convention on Biological Diversity 2015","2015","be8a8f205dc86dfcf011d5da43921da4ff551d629066e5835390726950d68d1c"
"Africa","Botswana","NA","NA","NA","NA","BW","Animalia","Arthropoda","Insecta","Odonata","Odonata","English","http://biocart.de/naturschutz/pdf/Kipping-Odonata-Botswana-2010.pdf","The dragonflies and damselflies of Botswana – an annotated checklist with notes on distribution, phenology, habitats and Red List status of the species (Insecta: Odonata).","2010","2884ab49d4b04aa0288ad4a1712f2bde233dcfb59c85086cffd56d84bc87317f"
"Africa","Botswana","NA","NA","NA","NA","BW","Plantae",NA,NA,NA,"Flora","English","https://archive.nationalredlist.org/files/2012/08/Botswana-Plants-List-2002.pdf","Red list of Botswana plants","2002","72638aa85717bed9c9c303f365a4eb7ef1d209ad65c192d1ddb3323daac73eb3"
"Africa","Cameroon","NA","NA","NA","NA","CM","Plantae",NA,NA,NA,"Aquatic Plants","English","https://ugspace.ug.edu.gh/server/api/core/bitstreams/6f7f2970-0dbe-452b-8527-7dcafe6f1a61/content","A checklist of rheophytes of Cameroon","2019","a155caec3a60e1653f9d57206145b25f9e40c55d40971fb47479e9eb15b4cf67"
"Africa","Democratic Republic Of The Congo","NA","NA","NA","NA","CD","Plantae",NA,NA,NA,"Trees","English","https://zenodo.org/records/5645166","Red List of the endemic and subendemic trees of Central Africa (Democratic Republic of the Congo - Rwanda - Burundi)","2021","c76cd52a11230f8192ca724b4e60d19cf501da889eab6a49b253cc500adb016e"
"Africa","Burundi","NA","NA","NA","NA","BI","Plantae",NA,NA,NA,"Trees","English","https://zenodo.org/records/5645166","Red List of the endemic and subendemic trees of Central Africa (Democratic Republic of the Congo - Rwanda - Burundi)","2021","new_f07685dcf7d1c4d111c45dc77eb3fcba"
"Africa","Rwanda","NA","NA","NA","NA","RW","Plantae",NA,NA,NA,"Trees","English","https://zenodo.org/records/5645166","Red List of the endemic and subendemic trees of Central Africa (Democratic Republic of the Congo - Rwanda - Burundi)","2021","new_f07685dcf7d1c4d111c45dc77eb3fcba"
"Africa","Djibouti","NA","NA","NA","NA","DJ","Animalia","Chordata","Mammalia",NA,"Ungulates","English","https://www.researchgate.net/profile/Houssein-Rayaleh-2/publication/343944218_Status_of_Wild_Ungulates_in_Djibouti/links/5f6cbba6a6fdcc008638a790/Status-of-Wild-Ungulates-in-Djibouti.pdf","Status of Wild Ungulates in Djibouti","2008","ee49bcecef4d94c55b73091713c170a80f1aa5bf589796e2b5406aba5d691de8"
"Africa","Ethiopia","NA","NA","NA","NA","ET","Plantae",NA,NA,NA,"Trees","English","https://www.bgci.org/wp/wp-content/uploads/2019/04/Red_List_Ethiopia_Eritrea_2005.pdf","The Red List of Endemic Trees & Shrubs of Ethiopia and Eritrea","2005","e056c2d75ce9501b2ee7d9ab0f0d93569145bccf03cdcfb8b274ce991b45eeb8"
"Africa","Eritrea","NA","NA","NA","NA","ER","Plantae",NA,NA,NA,"Trees","English","https://www.bgci.org/wp/wp-content/uploads/2019/04/Red_List_Ethiopia_Eritrea_2005.pdf","The Red List of Endemic Trees & Shrubs of Ethiopia and Eritrea","2005","e056c2d75ce9501b2ee7d9ab0f0d93569145bccf03cdcfb8b274ce991b45eeb8"
"Africa","Gabon","Estuaire","Komo-Mondah","NA","NA","GA","Plantae",NA,NA,NA,"Endemic Plants","English","https://www.cambridge.org/core/journals/oryx/article/periurban-conservation-in-the-mondah-forest-of-libreville-gabon-red-list-assessments-of-endemic-plant-species-and-avoiding-protected-area-downsizing/2F9535A82831E7845D33738CADE33364","Peri-urban conservation in the Mondah forest of Libreville, Gabon: Red List assessments of endemic plant species, and avoiding protected area downsizing","2015","1375331a05948c7ce088949329528edfb441c021d125da08b0c9c7db6d0e1e48"
"Africa","Gabon","NA","NA","NA","NA","GA","Plantae",NA,NA,NA,"Endemic Plants","English","https://www.sciencedirect.com/science/article/pii/S1617138121000741","An efficient method for defining plant species under High Conservation Value (HCV) criterion 1 based on the IUCN Red List criteria: A case study using species endemic to Gabon","2021","571dccc33c26869c3de6563090a5b18c508919797d9a79043b7b6b486e39e8c7"
"Africa","Guinea","NA","NA","NA","NA","GN","Plantae",NA,NA,NA,"Flora","English","https://peerj.com/preprints/3451v4/","Threatened plants species of Guinea-Conakry: A preliminary checklist","2019","b5ec3ce5b65b56d00c2a916726013e25c1c7b61d20729147d22edc712d559ae4"
"Africa","Lesotho","NA","NA","NA","NA","LS","Animalia","Chordata","Mammalia",NA,"Mammals","English","https://ewt.org.za/resources/mammal-red-list/","The Red List of Mammals of South Africa, Swaziland and Lesotho 2004","2004","new_f59b0ac1149383672221cd2e76304fcd"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia","Chordata","Mammalia",NA,"Mammals","English","https://ewt.org.za/resources/mammal-red-list/","The Red List of Mammals of South Africa, Swaziland and Lesotho 2004","2004","new_f59b0ac1149383672221cd2e76304fcd"
"Africa","Eswatini","NA","NA","NA","NA","SZ","Animalia","Chordata","Mammalia",NA,"Mammals","English","https://ewt.org.za/resources/mammal-red-list/","The Red List of Mammals of South Africa, Swaziland and Lesotho 2004","2004","new_f59b0ac1149383672221cd2e76304fcd"
"Africa","Lesotho","NA","NA","NA","NA","LS","Animalia","Chordata","Mammalia",NA,"Mammals","English","https://ewt.org.za/resources/mammal-red-list/","The Red List of Mammals of South Africa, Swaziland and Lesotho 2016","2016","new_c68af2618d2d6119d9212ad08b89a95e"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia","Chordata","Mammalia",NA,"Mammals","English","https://ewt.org.za/resources/mammal-red-list/","The Red List of Mammals of South Africa, Swaziland and Lesotho 2016","2016","new_c68af2618d2d6119d9212ad08b89a95e"
"Africa","Eswatini","NA","NA","NA","NA","SZ","Animalia","Chordata","Mammalia",NA,"Mammals","English","https://ewt.org.za/resources/mammal-red-list/","The Red List of Mammals of South Africa, Swaziland and Lesotho 2016","2016","new_c68af2618d2d6119d9212ad08b89a95e"
"Africa","Lesotho","NA","NA","NA","NA","LS","Animalia","Chordata","Mammalia",NA,"Mammals","English","https://ewt.org.za/resources/mammal-red-list/","The Red List of Mammals of South Africa, Swaziland and Lesotho 2024","2024","new_4e6c4ce7f0beabf945cc1b6759281f05"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia","Chordata","Mammalia",NA,"Mammals","English","https://ewt.org.za/resources/mammal-red-list/","The Red List of Mammals of South Africa, Swaziland and Lesotho 2024","2024","new_4e6c4ce7f0beabf945cc1b6759281f05"
"Africa","Eswatini","NA","NA","NA","NA","SZ","Animalia","Chordata","Mammalia",NA,"Mammals","English","https://ewt.org.za/resources/mammal-red-list/","The Red List of Mammals of South Africa, Swaziland and Lesotho 2024","2024","new_4e6c4ce7f0beabf945cc1b6759281f05"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia","Chordata","Aves",NA,"Birds","English","https://www.birdlife.org.za/media-and-resources/the-eskom-red-data-book-of-birds/","South African Red Data Book - Aves","1976","6967e13bfd4af207c4e0581cddf0b1015790de1a7213b0feb50851ee0f213f29"
"Africa","Lesotho","NA","NA","NA","NA","LS","Animalia","Chordata","Aves",NA,"Birds","English","https://www.birdlife.org.za/media-and-resources/the-eskom-red-data-book-of-birds/","The 2015 Eskom Red Data Book of BIRDS of South Africa, Lesotho and Swaziland","2015","5adc716ca165a3745e38f0f148f63b1b64ec92a3575876d4366553db676c76a4"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia","Chordata","Aves",NA,"Birds","English","https://www.birdlife.org.za/media-and-resources/the-eskom-red-data-book-of-birds/","The 2015 Eskom Red Data Book of BIRDS of South Africa, Lesotho and Swaziland","2015","5adc716ca165a3745e38f0f148f63b1b64ec92a3575876d4366553db676c76a4"
"Africa","Eswatini","NA","NA","NA","NA","SZ","Animalia","Chordata","Aves",NA,"Birds","English","https://www.birdlife.org.za/media-and-resources/the-eskom-red-data-book-of-birds/","The 2015 Eskom Red Data Book of BIRDS of South Africa, Lesotho and Swaziland","2015","5adc716ca165a3745e38f0f148f63b1b64ec92a3575876d4366553db676c76a4"
"Africa","Lesotho","NA","NA","NA","NA","LS","Animalia","Chordata","Aves",NA,"Birds","English","https://www.abebooks.com/first-edition/Eskom-Red-Data-Book-Birds-South/22727588414/bd","The Eskom Red Data Book of Birds of South Africa, Lesotho and Swaziland","2000","new_56845addc1991a71b4c690745e1f1fdd"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia","Chordata","Aves",NA,"Birds","English","https://www.abebooks.com/first-edition/Eskom-Red-Data-Book-Birds-South/22727588414/bd","The Eskom Red Data Book of Birds of South Africa, Lesotho and Swaziland","2000","new_56845addc1991a71b4c690745e1f1fdd"
"Africa","Eswatini","NA","NA","NA","NA","SZ","Animalia","Chordata","Aves",NA,"Birds","English","https://www.abebooks.com/first-edition/Eskom-Red-Data-Book-Birds-South/22727588414/bd","The Eskom Red Data Book of Birds of South Africa, Lesotho and Swaziland","2000","new_56845addc1991a71b4c690745e1f1fdd"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia","Arthropoda","Insecta","Lepidoptera","Butterflies","English","https://www.sanbi.org/wp-content/uploads/2018/04/biodiversity13butterflies.pdf","South African Red Data Book: butterflies","2009","5942f99ce5e511775320f7c707d47ecc0e76d3afeffd40056e362f1a8aaf4234"
"Africa","Lesotho","NA","NA","NA","NA","LS","Animalia","Chordata","Reptilia",NA,"Reptiles","English","https://www.africansnakebiteinstitute.com/wp-content/uploads/2017/11/Reptile_Atlas.pdf","Atlas and Red List of the Reptiles of South Africa, Lesotho and Swaziland","2014","f3358a87f61ef805a5e32f8bd1a8154edee97e8638160b5e0a82739b6b7d340d"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia","Chordata","Reptilia",NA,"Reptiles","English","https://www.africansnakebiteinstitute.com/wp-content/uploads/2017/11/Reptile_Atlas.pdf","Atlas and Red List of the Reptiles of South Africa, Lesotho and Swaziland","2014","f3358a87f61ef805a5e32f8bd1a8154edee97e8638160b5e0a82739b6b7d340d"
"Africa","Eswatini","NA","NA","NA","NA","SZ","Animalia","Chordata","Reptilia",NA,"Reptiles","English","https://www.africansnakebiteinstitute.com/wp-content/uploads/2017/11/Reptile_Atlas.pdf","Atlas and Red List of the Reptiles of South Africa, Lesotho and Swaziland","2014","f3358a87f61ef805a5e32f8bd1a8154edee97e8638160b5e0a82739b6b7d340d"
"Africa","Lesotho","NA","NA","NA","NA","LS","Animalia","Chordata","Reptilia",NA,"Reptiles","English","https://www.sanbi.org/wp-content/uploads/2024/06/2023_Suricata10.pdf","Conservation status of the Reptiles of South Africa, Eswatini and Lesotho","2023","ffafa97d05a0673291ad4aae6d678efa96bb53808bc1b9e606da2966f43fafd9"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia","Chordata","Reptilia",NA,"Reptiles","English","https://www.sanbi.org/wp-content/uploads/2024/06/2023_Suricata10.pdf","Conservation status of the Reptiles of South Africa, Eswatini and Lesotho","2023","ffafa97d05a0673291ad4aae6d678efa96bb53808bc1b9e606da2966f43fafd9"
"Africa","Eswatini","NA","NA","NA","NA","SZ","Animalia","Chordata","Reptilia",NA,"Reptiles","English","https://www.sanbi.org/wp-content/uploads/2024/06/2023_Suricata10.pdf","Conservation status of the Reptiles of South Africa, Eswatini and Lesotho","2023","ffafa97d05a0673291ad4aae6d678efa96bb53808bc1b9e606da2966f43fafd9"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia","Arthropoda","Arachnida","Araneae","Spiders","English","https://arc.agric.za/arc-ppri/Newsletter Library/SANSA News, Vol 38, June 2021.pdf","THE SOUTH AFRICAN NATIONAL RED LIST OF SPIDERS: PATTERNS, THREATS, AND CONSERVATION","2021","7b72332767715e8c2167753b6a790138666bbb309d6877aa3c53e27313b0c8d5"
"Africa","South Africa","NA","NA","NA","NA","ZA","Plantae",NA,NA,NA,"Flora","English","http://redlist.sanbi.org/","Red List of South African plants version 2024","2024","new_d2b5a2d428d54a535a1d095dc65b1919"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia","Chordata",NA,NA,"Freshwater Fishes","English","https://www.researchgate.net/publication/358642075_Diversity_distribution_and_extinction_risk_of_native_freshwater_fishes_of_South_Africa/figures?lo=1","Diversity, distribution and extinction risk of native freshwaterfishes of South Africa","2021","f09b20b491a9e7c2a4b5bb6659075f57cc469887c718111fc6192cfa6687dbad"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia","Chordata",NA,NA,"Fishes","English","https://researchspace.csir.co.za/items/8dca14b0-38b3-4059-bec5-0da63463eeee","South African red data book - fishes","1987","ec5fd0060e79db319d1c723bba98a40b35420fd61fa69ed7aeda7bec581fa443"
"Africa","Lesotho","NA","NA","NA","NA","LS","Animalia","Chordata","Amphibia","Anura","Frogs","English","https://www.researchgate.net/publication/48378776_Atlas_and_Red_Data_Book_of_the_Frogs_of_South_Africa_Lesotho_and_Swaziland","Atlas and Red Data Book of the Frogs of South Africa, Lesotho and Swaziland","2004","5380a92383526671cb2c9ccd02d33ab011a985794e543980bdbd992cf1463716"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia","Chordata","Amphibia","Anura","Frogs","English","https://www.researchgate.net/publication/48378776_Atlas_and_Red_Data_Book_of_the_Frogs_of_South_Africa_Lesotho_and_Swaziland","Atlas and Red Data Book of the Frogs of South Africa, Lesotho and Swaziland","2004","5380a92383526671cb2c9ccd02d33ab011a985794e543980bdbd992cf1463716"
"Africa","Eswatini","NA","NA","NA","NA","SZ","Animalia","Chordata","Amphibia","Anura","Frogs","English","https://www.researchgate.net/publication/48378776_Atlas_and_Red_Data_Book_of_the_Frogs_of_South_Africa_Lesotho_and_Swaziland","Atlas and Red Data Book of the Frogs of South Africa, Lesotho and Swaziland","2004","5380a92383526671cb2c9ccd02d33ab011a985794e543980bdbd992cf1463716"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia","Arthropoda","Insecta","Odonata","Odonata","English","https://www.researchgate.net/publication/286759476_Diversity_and_conservation_status_of_South_African_dragonflies_Odonata","Diversity and conservation status of South African dragonflies (Odonata)","1999","97edd2bcbc85eea82ff8ddac757a7d056fea833aa60de7f485e2bd003f550670"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia","Chordata",NA,NA,"Linefishes","English","https://www.oritag.org.za/Content/UserContent/documents/Southern_African_Marine_Linefish_Species_Profiles.pdf","South African Marine Linefish Species Profiles","2013","0a73c532c0bcb8e4c63abac6fb7f9b6e95e898645d7c61879547ceb848519cf5"
"Africa","South Africa","NA","NA","NA","NA","ZA","Animalia",NA,NA,NA,"Fauna","English","https://speciesstatus.sanbi.org/","Red List of South African Species","2024","new_456020a197e27e15ab5771c6210aaefd"
"Africa","South Africa","NA","NA","Table Mountain National Park","NA","ZA","Animalia","Arthropoda","Arachnida","Araneae","Spiders","English","https://www.researchgate.net/publication/378888951_Checklist_of_the_spiders_Arachnida_Araneae_of_the_Table_Mountain_National_Park_South_Africa","Checklist of the spiders (Arachnida, Araneae) of theTable Mountain National Park, South Africa","2024","new_4a26f6a996300045939a0fac5cab0bd6"
"Africa","South Africa","NA","NA","NA","NA","ZA","Plantae",NA,NA,NA,"Medicinal Plants","English","https://www.researchgate.net/publication/236031408_Red_Listed_medicinal_plants_of_South_Africa_Status_trends_and_assessment_challenges","Red Listed medicinal plants of South Africa: Status, trends, and assessment challenges","2013","96ccaaa4358830268187ca0c051c18061c2d6a02836d92e800e82e9bad25f939"
